選手ID,選手名,OVR,顔写真,所属クラブ,クラブID,クラブエンブレム,所属リーグ名
224142,C. Henao,69,https://cdn.sofifa.net/players/224/142/26_240.png,Atlético Bucaramanga,112992.0,https://cdn.sofifa.net/teams/112992/240.png,Categoría Primera A
255891,B. Šutalo,69,https://cdn.sofifa.net/players/255/891/26_240.png,Cracovia,110747.0,https://cdn.sofifa.net/teams/110747/240.png,Ekstraklasa
276372,I. Ansah,69,https://cdn.sofifa.net/players/276/372/26_240.png,1. FC Union Berlin,1831.0,https://cdn.sofifa.net/teams/1831/240.png,Bundesliga
73366,N. Campbell,66,https://cdn.sofifa.net/players/073/366/26_240.png,Randers FC,1786.0,https://cdn.sofifa.net/teams/1786/240.png,Superliga
271772,F. Massri,61,https://cdn.sofifa.net/players/271/772/26_240.png,Unión Española,110977.0,https://cdn.sofifa.net/teams/110977/240.png,Primera Division
275101,B. Kamungo,64,https://cdn.sofifa.net/players/275/101/26_240.png,FC Dallas,695.0,https://cdn.sofifa.net/teams/695/240.png,Major League Soccer
221855,Liu Binbin,60,https://cdn.sofifa.net/players/221/855/26_240.png,Shandong Taishan,111724.0,https://cdn.sofifa.net/teams/111724/240.png,Super League
71330,T. Mykhavko,70,https://cdn.sofifa.net/players/071/330/26_240.png,Dynamo Kyiv,101047.0,https://cdn.sofifa.net/teams/101047/240.png,Premier League
256439,C. Johnston,61,https://cdn.sofifa.net/players/256/439/26_240.png,Peterborough United,1938.0,https://cdn.sofifa.net/teams/1938/240.png,League One
248508,M. Skrzypczak,72,https://cdn.sofifa.net/players/248/508/26_240.png,Lech Poznań,873.0,https://cdn.sofifa.net/teams/873/240.png,Ekstraklasa
234687,A. Kabacalman,67,https://cdn.sofifa.net/players/234/687/26_240.png,FC Sion,110770.0,https://cdn.sofifa.net/teams/110770/240.png,Super League
71912,Hodei,67,https://cdn.sofifa.net/players/071/912/26_240.png,SD Eibar,467.0,https://cdn.sofifa.net/teams/467/240.png,La Liga 2
227561,S. Buș,61,https://cdn.sofifa.net/players/227/561/26_240.png,FC Hermannstadt,114147.0,https://cdn.sofifa.net/teams/114147/240.png,Liga I
264176,Kevin Medina,68,https://cdn.sofifa.net/players/264/176/26_240.png,Córdoba CF,1867.0,https://cdn.sofifa.net/teams/1867/240.png,La Liga 2
243442,E. Aiwu,68,https://cdn.sofifa.net/players/243/442/26_240.png,SK Sturm Graz,209.0,https://cdn.sofifa.net/teams/209/240.png,Bundesliga
262645,F. Christensen,63,https://cdn.sofifa.net/players/262/645/26_240.png,VfL Osnabrück,487.0,https://cdn.sofifa.net/teams/487/240.png,3. Liga
80630,E. Rao,65,https://cdn.sofifa.net/players/080/630/26_240.png,SSC Bari,1848.0,https://cdn.sofifa.net/teams/1848/240.png,Serie B
216582,D. Maderner,66,https://cdn.sofifa.net/players/216/582/26_240.png,Grazer AK 1902,2015.0,https://cdn.sofifa.net/teams/2015/240.png,Bundesliga
279840,B. Bosch,64,https://cdn.sofifa.net/players/279/840/26_240.png,Platense,112689.0,https://cdn.sofifa.net/teams/112689/240.png,Liga Profesional de Fútbol
256040,H. Haugen,64,https://cdn.sofifa.net/players/256/040/26_240.png,Viking FK,300.0,https://cdn.sofifa.net/teams/300/240.png,Eliteserien
271937,D. Drachal,64,https://cdn.sofifa.net/players/271/937/26_240.png,Jagiellonia Białystok,110745.0,https://cdn.sofifa.net/teams/110745/240.png,Ekstraklasa
189776,M. Watkins,65,https://cdn.sofifa.net/players/189/776/26_240.png,Kilmarnock,82.0,https://cdn.sofifa.net/teams/82/240.png,Premiership
235345,G. Iancu,62,https://cdn.sofifa.net/players/235/345/26_240.png,FCV Farul Constanța,110075.0,https://cdn.sofifa.net/teams/110075/240.png,Liga I
276822,S. López,65,https://cdn.sofifa.net/players/276/822/26_240.png,Rosario Central,110580.0,https://cdn.sofifa.net/teams/110580/240.png,Liga Profesional de Fútbol
260972,T. Ali,68,https://cdn.sofifa.net/players/260/972/26_240.png,Malmö FF,320.0,https://cdn.sofifa.net/teams/320/240.png,Allsvenskan
71279,Lucas Terrer,61,https://cdn.sofifa.net/players/071/279/26_240.png,Real Zaragoza,244.0,https://cdn.sofifa.net/teams/244/240.png,La Liga 2
233078,P. Sabbag,70,https://cdn.sofifa.net/players/233/078/26_240.png,Suwon FC,112558.0,https://cdn.sofifa.net/teams/112558/240.png,K League 1
79782,R. Auzmendi,66,https://cdn.sofifa.net/players/079/782/26_240.png,CA Banfield,110404.0,https://cdn.sofifa.net/teams/110404/240.png,Liga Profesional de Fútbol
244394,Clemente,67,https://cdn.sofifa.net/players/244/394/26_240.png,UD Las Palmas,472.0,https://cdn.sofifa.net/teams/472/240.png,La Liga 2
72619,I. Coadă,63,https://cdn.sofifa.net/players/072/619/26_240.png,Unirea Slobozia,131459.0,https://cdn.sofifa.net/teams/131459/240.png,Liga I
266158,Estanis Pedrola,69,https://cdn.sofifa.net/players/266/158/26_240.png,Sampdoria,1837.0,https://cdn.sofifa.net/teams/1837/240.png,Serie B
275126,Aleix Garrido,66,https://cdn.sofifa.net/players/275/126/26_240.png,SD Eibar,467.0,https://cdn.sofifa.net/teams/467/240.png,La Liga 2
236735,Josué Dorrio,65,https://cdn.sofifa.net/players/236/735/26_240.png,Málaga CF,573.0,https://cdn.sofifa.net/teams/573/240.png,La Liga 2
243906,U. Nissilä,64,https://cdn.sofifa.net/players/243/906/26_240.png,,,,
205019,J. Caprice,62,https://cdn.sofifa.net/players/205/019/26_240.png,Oldham Athletic,1920.0,https://cdn.sofifa.net/teams/1920/240.png,League Two
248812,Y. Ackah,66,https://cdn.sofifa.net/players/248/812/26_240.png,Kayserispor,101020.0,https://cdn.sofifa.net/teams/101020/240.png,Süper Lig
272624,P. Reinhardsen,63,https://cdn.sofifa.net/players/272/624/26_240.png,Sarpsborg 08 FF,112199.0,https://cdn.sofifa.net/teams/112199/240.png,Eliteserien
247027,Ruan,65,https://cdn.sofifa.net/players/247/027/26_240.png,Göztepe SK,101026.0,https://cdn.sofifa.net/teams/101026/240.png,Süper Lig
252675,J. Dawa,70,https://cdn.sofifa.net/players/252/675/26_240.png,FCSB,100761.0,https://cdn.sofifa.net/teams/100761/240.png,Liga I
279056,M. Neffati,63,https://cdn.sofifa.net/players/279/056/26_240.png,IFK Norrköping,702.0,https://cdn.sofifa.net/teams/702/240.png,Allsvenskan
259093,F. Bonifazi,66,https://cdn.sofifa.net/players/259/093/26_240.png,Cerro Largo,115536.0,https://cdn.sofifa.net/teams/115536/240.png,Primera División
242714,C. Mueller,67,https://cdn.sofifa.net/players/242/714/26_240.png,Chicago Fire,693.0,https://cdn.sofifa.net/teams/693/240.png,Major League Soccer
275487,B. Akinsola,68,https://cdn.sofifa.net/players/275/487/26_240.png,AVS Futebol SAD,131463.0,https://cdn.sofifa.net/teams/131463/240.png,Primeira Liga
200752,Juan Jesus,74,https://cdn.sofifa.net/players/200/752/26_240.png,Napoli,48.0,https://cdn.sofifa.net/teams/48/240.png,Serie A
236342,N. Mileusnić,60,https://cdn.sofifa.net/players/236/342/26_240.png,Wellington Phoenix,111766.0,https://cdn.sofifa.net/teams/111766/240.png,A-League Men
254774,J. Domínguez,68,https://cdn.sofifa.net/players/254/774/26_240.png,Club Olimpia,101108.0,https://cdn.sofifa.net/teams/101108/240.png,División Profesional
255033,D. Nealis,66,https://cdn.sofifa.net/players/255/033/26_240.png,New York Red Bulls,689.0,https://cdn.sofifa.net/teams/689/240.png,Major League Soccer
273978,J. Dunsby,67,https://cdn.sofifa.net/players/273/978/26_240.png,Sandefjord Fotball,1757.0,https://cdn.sofifa.net/teams/1757/240.png,Eliteserien
80706,D. Moubeke,60,https://cdn.sofifa.net/players/080/706/26_240.png,Granada CF,110832.0,https://cdn.sofifa.net/teams/110832/240.png,La Liga 2
264009,Y. Gurfinkel,66,https://cdn.sofifa.net/players/264/009/26_240.png,Chengdu Rongcheng,116360.0,https://cdn.sofifa.net/teams/116360/240.png,Super League
71242,C. Solano,66,https://cdn.sofifa.net/players/071/242/26_240.png,Barcelona de Guayaquil,110981.0,https://cdn.sofifa.net/teams/110981/240.png,Serie A
277584,J. Colwill,62,https://cdn.sofifa.net/players/277/584/26_240.png,Cardiff City,1961.0,https://cdn.sofifa.net/teams/1961/240.png,League One
242769,S. Vines,69,https://cdn.sofifa.net/players/242/769/26_240.png,Colorado Rapids,694.0,https://cdn.sofifa.net/teams/694/240.png,Major League Soccer
241005,J. Ardaiz,64,https://cdn.sofifa.net/players/241/005/26_240.png,Club Atlético Sarmiento,112713.0,https://cdn.sofifa.net/teams/112713/240.png,Liga Profesional de Fútbol
74871,Arthur Chaves,74,https://cdn.sofifa.net/players/074/871/26_240.png,TSG 1899 Hoffenheim,10029.0,https://cdn.sofifa.net/teams/10029/240.png,Bundesliga
246647,L. Hetemi,63,https://cdn.sofifa.net/players/246/647/26_240.png,Vejle Boldklub,822.0,https://cdn.sofifa.net/teams/822/240.png,Superliga
257916,M. Schroers,63,https://cdn.sofifa.net/players/257/916/26_240.png,Alemannia Aachen,1826.0,https://cdn.sofifa.net/teams/1826/240.png,3. Liga
191871,Lee Yong Rae,60,https://cdn.sofifa.net/players/191/871/26_240.png,Daegu FC,2056.0,https://cdn.sofifa.net/teams/2056/240.png,K League 1
260994,O. Mendy,62,https://cdn.sofifa.net/players/260/994/26_240.png,RAAL La Louvière,132231.0,https://cdn.sofifa.net/teams/132231/240.png,Pro League
221827,T. Dierßen,59,https://cdn.sofifa.net/players/221/827/26_240.png,TSV Havelse,110678.0,https://cdn.sofifa.net/teams/110678/240.png,3. Liga
261766,A. Hountondji,69,https://cdn.sofifa.net/players/261/766/26_240.png,FC St. Pauli,110329.0,https://cdn.sofifa.net/teams/110329/240.png,Bundesliga
204936,J. Egan,72,https://cdn.sofifa.net/players/204/936/26_240.png,Hull City,1952.0,https://cdn.sofifa.net/teams/1952/240.png,Championship
274830,M. Gurgul,67,https://cdn.sofifa.net/players/274/830/26_240.png,Lech Poznań,873.0,https://cdn.sofifa.net/teams/873/240.png,Ekstraklasa
224915,S. Wright,69,https://cdn.sofifa.net/players/224/915/26_240.png,Birmingham City,88.0,https://cdn.sofifa.net/teams/88/240.png,Championship
235684,Y. Rak,71,https://cdn.sofifa.net/players/235/684/26_240.png,Barracas Central,113044.0,https://cdn.sofifa.net/teams/113044/240.png,Liga Profesional de Fútbol
229800,R. Sharahili,63,https://cdn.sofifa.net/players/229/800/26_240.png,Damac FC,113217.0,https://cdn.sofifa.net/teams/113217/240.png,Pro League
232106,J. Gabriel,66,https://cdn.sofifa.net/players/232/106/26_240.png,Port Vale,1928.0,https://cdn.sofifa.net/teams/1928/240.png,League One
223159,R. Dickie,73,https://cdn.sofifa.net/players/223/159/26_240.png,Bristol City,1919.0,https://cdn.sofifa.net/teams/1919/240.png,Championship
258489,C. Terho,66,https://cdn.sofifa.net/players/258/489/26_240.png,Oud-Heverlee Leuven,100087.0,https://cdn.sofifa.net/teams/100087/240.png,Pro League
239550,A. Gravillon,70,https://cdn.sofifa.net/players/239/550/26_240.png,Pescara,200.0,https://cdn.sofifa.net/teams/200/240.png,Serie B
72138,M. Ifnaoui,67,https://cdn.sofifa.net/players/072/138/26_240.png,ESTAC Troyes,294.0,https://cdn.sofifa.net/teams/294/240.png,Ligue 2
273610,A. Ferrari,67,https://cdn.sofifa.net/players/273/610/26_240.png,Sint-Truidense VV,680.0,https://cdn.sofifa.net/teams/680/240.png,Pro League
75734,A. Bamba,65,https://cdn.sofifa.net/players/075/734/26_240.png,AS Monaco,69.0,https://cdn.sofifa.net/teams/69/240.png,Ligue 1
279519,T. Chirewa,64,https://cdn.sofifa.net/players/279/519/26_240.png,Wolverhampton Wanderers,110.0,https://cdn.sofifa.net/teams/110/240.png,Premier League
212204,B. Mechele,76,https://cdn.sofifa.net/players/212/204/26_240.png,Club Brugge KV,231.0,https://cdn.sofifa.net/teams/231/240.png,Pro League
230897,B. Hanlan,63,https://cdn.sofifa.net/players/230/897/26_240.png,Doncaster Rovers,142.0,https://cdn.sofifa.net/teams/142/240.png,League One
231926,T. Clarke,60,https://cdn.sofifa.net/players/231/926/26_240.png,Shamrock Rovers,306.0,https://cdn.sofifa.net/teams/306/240.png,Premier Division
246015,L. Mago,67,https://cdn.sofifa.net/players/246/015/26_240.png,Caracas FC,110989.0,https://cdn.sofifa.net/teams/110989/240.png,Primera Division
76803,Emersonn,65,https://cdn.sofifa.net/players/076/803/26_240.png,Toulouse FC,1809.0,https://cdn.sofifa.net/teams/1809/240.png,Ligue 1
277251,A. Morinigo,59,https://cdn.sofifa.net/players/277/251/26_240.png,Club Olimpia,101108.0,https://cdn.sofifa.net/teams/101108/240.png,División Profesional
221448,R. Celia,65,https://cdn.sofifa.net/players/221/448/26_240.png,Cesena FC,110915.0,https://cdn.sofifa.net/teams/110915/240.png,Serie B
260896,G. Onugkha,69,https://cdn.sofifa.net/players/260/896/26_240.png,Kayserispor,101020.0,https://cdn.sofifa.net/teams/101020/240.png,Süper Lig
232225,J. Serra,66,https://cdn.sofifa.net/players/232/225/26_240.png,Aarhus Gymnastikforening,271.0,https://cdn.sofifa.net/teams/271/240.png,Superliga
264749,M. Madjed,66,https://cdn.sofifa.net/players/264/749/26_240.png,Hammarby Fotboll,708.0,https://cdn.sofifa.net/teams/708/240.png,Allsvenskan
269637,Collado,65,https://cdn.sofifa.net/players/269/637/26_240.png,Cultural Leonesa,15012.0,https://cdn.sofifa.net/teams/15012/240.png,La Liga 2
77144,J. Cabrera,64,https://cdn.sofifa.net/players/077/144/26_240.png,SpVgg Greuther Fürth,165.0,https://cdn.sofifa.net/teams/165/240.png,2. Bundesliga
276827,A. Kanté,66,https://cdn.sofifa.net/players/276/827/26_240.png,Middlesbrough,12.0,https://cdn.sofifa.net/teams/12/240.png,Championship
250725,M. Diarra,71,https://cdn.sofifa.net/players/250/725/26_240.png,Deportivo Alavés,463.0,https://cdn.sofifa.net/teams/463/240.png,La Liga
270698,Yellu Santiago,68,https://cdn.sofifa.net/players/270/698/26_240.png,Hellas Verona FC,206.0,https://cdn.sofifa.net/teams/206/240.png,Serie A
263020,S. Güler,69,https://cdn.sofifa.net/players/263/020/26_240.png,Gaziantep FK,110776.0,https://cdn.sofifa.net/teams/110776/240.png,Süper Lig
265581,H. Steele,61,https://cdn.sofifa.net/players/265/581/26_240.png,Central Coast Mariners,111396.0,https://cdn.sofifa.net/teams/111396/240.png,A-League Men
276343,A. Hawsawi,60,https://cdn.sofifa.net/players/276/343/26_240.png,Al Taawoun FC,112393.0,https://cdn.sofifa.net/teams/112393/240.png,Pro League
263062,N. Reichmuth,64,https://cdn.sofifa.net/players/263/062/26_240.png,FC Thun,1715.0,https://cdn.sofifa.net/teams/1715/240.png,Super League
224925,G. Gaudino,64,https://cdn.sofifa.net/players/224/925/26_240.png,Alemannia Aachen,1826.0,https://cdn.sofifa.net/teams/1826/240.png,3. Liga
264352,M. Hancock,61,https://cdn.sofifa.net/players/264/352/26_240.png,Walsall,1803.0,https://cdn.sofifa.net/teams/1803/240.png,League Two
277419,Jaime Vázquez,65,https://cdn.sofifa.net/players/277/419/26_240.png,RC Celta,450.0,https://cdn.sofifa.net/teams/450/240.png,La Liga
259507,R. Apter,66,https://cdn.sofifa.net/players/259/507/26_240.png,Charlton Athletic,89.0,https://cdn.sofifa.net/teams/89/240.png,Championship
238516,L. Østigård,73,https://cdn.sofifa.net/players/238/516/26_240.png,Genoa,110556.0,https://cdn.sofifa.net/teams/110556/240.png,Serie A
251829,R. Hendriks,70,https://cdn.sofifa.net/players/251/829/26_240.png,VfB Stuttgart,36.0,https://cdn.sofifa.net/teams/36/240.png,Bundesliga
271548,O. Ocheretko,66,https://cdn.sofifa.net/players/271/548/26_240.png,Shakhtar Donetsk,101059.0,https://cdn.sofifa.net/teams/101059/240.png,Premier League
200900,S. Murray,58,https://cdn.sofifa.net/players/200/900/26_240.png,Cork City,422.0,https://cdn.sofifa.net/teams/422/240.png,Premier Division
243155,Manu Hernando,68,https://cdn.sofifa.net/players/243/155/26_240.png,Racing Santander,456.0,https://cdn.sofifa.net/teams/456/240.png,La Liga 2
243924,M. Drammeh,62,https://cdn.sofifa.net/players/243/924/26_240.png,Universitatea Cluj,110751.0,https://cdn.sofifa.net/teams/110751/240.png,Liga I
252643,Park Min Seo,60,https://cdn.sofifa.net/players/252/643/26_240.png,Ulsan HD FC,1473.0,https://cdn.sofifa.net/teams/1473/240.png,K League 1
258805,H. Ashby,64,https://cdn.sofifa.net/players/258/805/26_240.png,Newcastle United,13.0,https://cdn.sofifa.net/teams/13/240.png,Premier League
235513,S. Ganvoula,69,https://cdn.sofifa.net/players/235/513/26_240.png,Al Fayha,113057.0,https://cdn.sofifa.net/teams/113057/240.png,Pro League
275706,B. Beyer,65,https://cdn.sofifa.net/players/275/706/26_240.png,FC Winterthur,1713.0,https://cdn.sofifa.net/teams/1713/240.png,Super League
257805,C. Vulturar,63,https://cdn.sofifa.net/players/257/805/26_240.png,Rapid Bucuresti,310.0,https://cdn.sofifa.net/teams/310/240.png,Liga I
79124,Caio Ferreira,65,https://cdn.sofifa.net/players/079/124/26_240.png,FC Argeș,100759.0,https://cdn.sofifa.net/teams/100759/240.png,Liga I
257812,D. Hrezdac,65,https://cdn.sofifa.net/players/257/812/26_240.png,UTA Arad,110750.0,https://cdn.sofifa.net/teams/110750/240.png,Liga I
260630,J. Yull,60,https://cdn.sofifa.net/players/260/630/26_240.png,Adelaide United,111393.0,https://cdn.sofifa.net/teams/111393/240.png,A-League Men
256799,M. Fenger,68,https://cdn.sofifa.net/players/256/799/26_240.png,IFK Göteborg,319.0,https://cdn.sofifa.net/teams/319/240.png,Allsvenskan
271395,I. Prtajin,69,https://cdn.sofifa.net/players/271/395/26_240.png,1. FC Kaiserslautern,29.0,https://cdn.sofifa.net/teams/29/240.png,2. Bundesliga
251429,F. Kunze,70,https://cdn.sofifa.net/players/251/429/26_240.png,1. FC Kaiserslautern,29.0,https://cdn.sofifa.net/teams/29/240.png,2. Bundesliga
243764,B. Kavanagh,62,https://cdn.sofifa.net/players/243/764/26_240.png,St Patrick's Athletic FC,423.0,https://cdn.sofifa.net/teams/423/240.png,Premier Division
71735,A. Severo,63,https://cdn.sofifa.net/players/071/735/26_240.png,Racing Club de Montevideo,112615.0,https://cdn.sofifa.net/teams/112615/240.png,Primera División
237630,A. Pașcanu,68,https://cdn.sofifa.net/players/237/630/26_240.png,Rapid Bucuresti,310.0,https://cdn.sofifa.net/teams/310/240.png,Liga I
70220,D. Kelly,60,https://cdn.sofifa.net/players/070/220/26_240.png,Millwall FC,97.0,https://cdn.sofifa.net/teams/97/240.png,Championship
257612,S. Mara,70,https://cdn.sofifa.net/players/257/612/26_240.png,AJ Auxerre,57.0,https://cdn.sofifa.net/teams/57/240.png,Ligue 1
226386,L. Sosa,70,https://cdn.sofifa.net/players/226/386/26_240.png,Newell's Old Boys,110396.0,https://cdn.sofifa.net/teams/110396/240.png,Liga Profesional de Fútbol
279124,B. Ibrahim,63,https://cdn.sofifa.net/players/279/124/26_240.png,Plymouth Argyle,1929.0,https://cdn.sofifa.net/teams/1929/240.png,League One
240725,I. Aaneba,67,https://cdn.sofifa.net/players/240/725/26_240.png,Ferencvárosi Torna Club,1874.0,https://cdn.sofifa.net/teams/1874/240.png,Nemzeti Bajnokság I
256854,W. Omari,73,https://cdn.sofifa.net/players/256/854/26_240.png,Hamburger SV,28.0,https://cdn.sofifa.net/teams/28/240.png,Bundesliga
279128,T. Nyoni,64,https://cdn.sofifa.net/players/279/128/26_240.png,Liverpool,9.0,https://cdn.sofifa.net/teams/9/240.png,Premier League
224611,Lü Wenjun,56,https://cdn.sofifa.net/players/224/611/26_240.png,Shanghai Port,112540.0,https://cdn.sofifa.net/teams/112540/240.png,Super League
76904,M. Sinyan,62,https://cdn.sofifa.net/players/076/904/26_240.png,KFUM-Kameratene Oslo,131491.0,https://cdn.sofifa.net/teams/131491/240.png,Eliteserien
267900,M. Luciano,67,https://cdn.sofifa.net/players/267/900/26_240.png,Newell's Old Boys,110396.0,https://cdn.sofifa.net/teams/110396/240.png,Liga Profesional de Fútbol
266623,L. Chipperfield,63,https://cdn.sofifa.net/players/266/623/26_240.png,FC Sion,110770.0,https://cdn.sofifa.net/teams/110770/240.png,Super League
252547,R. Adebisi,64,https://cdn.sofifa.net/players/252/547/26_240.png,Peterborough United,1938.0,https://cdn.sofifa.net/teams/1938/240.png,League One
244626,A. Kargbo,67,https://cdn.sofifa.net/players/244/626/26_240.png,Blackburn Rovers,3.0,https://cdn.sofifa.net/teams/3/240.png,Championship
247197,Ming Tian,65,https://cdn.sofifa.net/players/247/197/26_240.png,Shanghai Port,112540.0,https://cdn.sofifa.net/teams/112540/240.png,Super League
248477,S. Chergui,67,https://cdn.sofifa.net/players/248/477/26_240.png,Paris FC,111817.0,https://cdn.sofifa.net/teams/111817/240.png,Ligue 1
72618,F. Luberecki,66,https://cdn.sofifa.net/players/072/618/26_240.png,Motor Lublin,111097.0,https://cdn.sofifa.net/teams/111097/240.png,Ekstraklasa
72620,D. Pospelov,69,https://cdn.sofifa.net/players/072/620/26_240.png,UTA Arad,110750.0,https://cdn.sofifa.net/teams/110750/240.png,Liga I
252846,E. Yardımcı,68,https://cdn.sofifa.net/players/252/846/26_240.png,Eintracht Braunschweig,110500.0,https://cdn.sofifa.net/teams/110500/240.png,2. Bundesliga
72133,H. Benali,66,https://cdn.sofifa.net/players/072/133/26_240.png,Red Star FC,111273.0,https://cdn.sofifa.net/teams/111273/240.png,Ligue 2
270027,J. Bookjans,65,https://cdn.sofifa.net/players/270/027/26_240.png,MSV Duisburg,1825.0,https://cdn.sofifa.net/teams/1825/240.png,3. Liga
264147,N. Palavecino,62,https://cdn.sofifa.net/players/264/147/26_240.png,Club Atlético Unión,111716.0,https://cdn.sofifa.net/teams/111716/240.png,Liga Profesional de Fútbol
244188,S. Abifade,64,https://cdn.sofifa.net/players/244/188/26_240.png,SV Waldhof Mannheim,110532.0,https://cdn.sofifa.net/teams/110532/240.png,3. Liga
251616,David Carmo,76,https://cdn.sofifa.net/players/251/616/26_240.png,Real Oviedo,110827.0,https://cdn.sofifa.net/teams/110827/240.png,La Liga
78312,Rodrigo Ribeiro,63,https://cdn.sofifa.net/players/078/312/26_240.png,Famalicão,112809.0,https://cdn.sofifa.net/teams/112809/240.png,Primeira Liga
203754,M. Zeitz,65,https://cdn.sofifa.net/players/203/754/26_240.png,1. FC Saarbrücken,523.0,https://cdn.sofifa.net/teams/523/240.png,3. Liga
79609,Y. Lawson,66,https://cdn.sofifa.net/players/079/609/26_240.png,FC Metz,68.0,https://cdn.sofifa.net/teams/68/240.png,Ligue 1
259579,S. Rodríguez,67,https://cdn.sofifa.net/players/259/579/26_240.png,Colo-Colo,110980.0,https://cdn.sofifa.net/teams/110980/240.png,Primera Division
80658,Ethan,58,https://cdn.sofifa.net/players/080/658/26_240.png,Burgos CF,10846.0,https://cdn.sofifa.net/teams/10846/240.png,La Liga 2
264731,A. Phillips,70,https://cdn.sofifa.net/players/264/731/26_240.png,Stoke City,1806.0,https://cdn.sofifa.net/teams/1806/240.png,Championship
247084,O. Fernandez,66,https://cdn.sofifa.net/players/247/084/26_240.png,Portland Timbers,111140.0,https://cdn.sofifa.net/teams/111140/240.png,Major League Soccer
244269,F. Benković,72,https://cdn.sofifa.net/players/244/269/26_240.png,AIK,433.0,https://cdn.sofifa.net/teams/433/240.png,Allsvenskan
260910,S. Shoretire,66,https://cdn.sofifa.net/players/260/910/26_240.png,PEC Zwolle,1914.0,https://cdn.sofifa.net/teams/1914/240.png,Eredivisie
274735,P. Klemens,68,https://cdn.sofifa.net/players/274/735/26_240.png,Hertha BSC,166.0,https://cdn.sofifa.net/teams/166/240.png,2. Bundesliga
206134,D. Cole,68,https://cdn.sofifa.net/players/206/134/26_240.png,Port Vale,1928.0,https://cdn.sofifa.net/teams/1928/240.png,League One
243514,J. Meier,65,https://cdn.sofifa.net/players/243/514/26_240.png,SSV Ulm 1846,110176.0,https://cdn.sofifa.net/teams/110176/240.png,3. Liga
212287,A. Maxsø,69,https://cdn.sofifa.net/players/212/287/26_240.png,Colorado Rapids,694.0,https://cdn.sofifa.net/teams/694/240.png,Major League Soccer
264517,A. Wikman,63,https://cdn.sofifa.net/players/264/517/26_240.png,IK Sirius,113458.0,https://cdn.sofifa.net/teams/113458/240.png,Allsvenskan
262470,Ș. Pănoiu,61,https://cdn.sofifa.net/players/262/470/26_240.png,FC Botoşani,110752.0,https://cdn.sofifa.net/teams/110752/240.png,Liga I
262217,M. Winkler,68,https://cdn.sofifa.net/players/262/217/26_240.png,Hertha BSC,166.0,https://cdn.sofifa.net/teams/166/240.png,2. Bundesliga
248174,N. Boujellab,62,https://cdn.sofifa.net/players/248/174/26_240.png,TSV Havelse,110678.0,https://cdn.sofifa.net/teams/110678/240.png,3. Liga
227970,Wang Peng,60,https://cdn.sofifa.net/players/227/970/26_240.png,Qingdao West Coast FC,131488.0,https://cdn.sofifa.net/teams/131488/240.png,Super League
77445,D. Quintero,68,https://cdn.sofifa.net/players/077/445/26_240.png,Mushuc Runa,114615.0,https://cdn.sofifa.net/teams/114615/240.png,Serie A
217990,J. Gómez,62,https://cdn.sofifa.net/players/217/990/26_240.png,Deportes Iquique,112531.0,https://cdn.sofifa.net/teams/112531/240.png,Primera Division
238990,S. Lavery,65,https://cdn.sofifa.net/players/238/990/26_240.png,Cambridge United,1944.0,https://cdn.sofifa.net/teams/1944/240.png,League Two
258725,A. Çankaya,64,https://cdn.sofifa.net/players/258/725/26_240.png,Fatih Karagümrük,111117.0,https://cdn.sofifa.net/teams/111117/240.png,Süper Lig
246184,M. Doué,64,https://cdn.sofifa.net/players/246/184/26_240.png,CD Castellón,100852.0,https://cdn.sofifa.net/teams/100852/240.png,La Liga 2
258227,C. Montes,68,https://cdn.sofifa.net/players/258/227/26_240.png,Universidad Católica,110975.0,https://cdn.sofifa.net/teams/110975/240.png,Primera Division
71400,R. Gómez,64,https://cdn.sofifa.net/players/071/400/26_240.png,Estudiantes de La Plata,101083.0,https://cdn.sofifa.net/teams/101083/240.png,Liga Profesional de Fútbol
234472,M. Sørensen,73,https://cdn.sofifa.net/players/234/472/26_240.png,FC Midtjylland,1516.0,https://cdn.sofifa.net/teams/1516/240.png,Superliga
245228,F. Krüger,66,https://cdn.sofifa.net/players/245/228/26_240.png,MSV Duisburg,1825.0,https://cdn.sofifa.net/teams/1825/240.png,3. Liga
244213,Jorge Félix,68,https://cdn.sofifa.net/players/244/213/26_240.png,Piast Gliwice,111086.0,https://cdn.sofifa.net/teams/111086/240.png,Ekstraklasa
264696,K. Keïta,66,https://cdn.sofifa.net/players/264/696/26_240.png,Rapid Bucuresti,310.0,https://cdn.sofifa.net/teams/310/240.png,Liga I
75519,R. Daal,68,https://cdn.sofifa.net/players/075/519/26_240.png,AZ Alkmaar,1906.0,https://cdn.sofifa.net/teams/1906/240.png,Eredivisie
256008,Morato,76,https://cdn.sofifa.net/players/256/008/26_240.png,Nottingham Forest,14.0,https://cdn.sofifa.net/teams/14/240.png,Premier League
203292,O. Turton,66,https://cdn.sofifa.net/players/203/292/26_240.png,Salford City,113926.0,https://cdn.sofifa.net/teams/113926/240.png,League Two
207646,P. Sweeney,64,https://cdn.sofifa.net/players/207/646/26_240.png,Exeter City,143.0,https://cdn.sofifa.net/teams/143/240.png,League One
257314,B. Nsimba,68,https://cdn.sofifa.net/players/257/314/26_240.png,FCV Dender EH,537.0,https://cdn.sofifa.net/teams/537/240.png,Pro League
277801,I. Jenner,61,https://cdn.sofifa.net/players/277/801/26_240.png,FC Utrecht,1903.0,https://cdn.sofifa.net/teams/1903/240.png,Eredivisie
